Year,Host_City,Host_Country,Country,M_Total,Men,Women,P_Total,Population,Latitude,Longtitude,Participation.Population,Discipline,Age,Country.1,Gender,Category,Count_Medal
NA,,,,NA,NA,NA,NA,,,,,Swimming,24,Canada,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,24,Canada,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,24,Canada,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,40,Czech Republic,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,40,Czech Republic,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,40,Czech Republic,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,31,Japan,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,31,Japan,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,31,Japan,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,26,Japan,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,26,Japan,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,26,Japan,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Judo,29,Japan,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Judo,29,Japan,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Judo,29,Japan,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Cycling Track,26,Netherlands,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Cycling Track,26,Netherlands,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Cycling Track,26,Netherlands,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,20,Thailand,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,20,Thailand,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,20,Thailand,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Rowing,29,Israel,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Rowing,29,Israel,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Rowing,29,Israel,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Rowing,38,Germany,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Rowing,38,Germany,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Rowing,38,Germany,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,15,RPC,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,15,RPC,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,15,RPC,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,31,Ukraine,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,31,Ukraine,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,31,Ukraine,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Canoe Sprint,31,Italy,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Canoe Sprint,31,Italy,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Canoe Sprint,31,Italy,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,39,Brazil,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,39,Brazil,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,39,Brazil,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,30,Germany,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,30,Germany,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,30,Germany,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Badminton,30,Germany,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Badminton,30,Germany,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Badminton,30,Germany,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,15,United States of America,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,15,United States of America,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,15,United States of America,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,37,Australia,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,37,Australia,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,37,Australia,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,RPC,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,RPC,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,RPC,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Cycling Road,27,Czech Republic,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Cycling Road,27,Czech Republic,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Cycling Road,27,Czech Republic,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Cycling Track,27,Czech Republic,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Cycling Track,27,Czech Republic,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Cycling Track,27,Czech Republic,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,20,Ukraine,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,20,Ukraine,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,20,Ukraine,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,30,Sri Lanka,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,30,Sri Lanka,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,30,Sri Lanka,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,25,Kenya,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,25,Kenya,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,25,Kenya,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Badminton,18,India,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Badminton,18,India,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Badminton,18,India,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,19,Japan,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,19,Japan,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,19,Japan,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,54,Kazakhstan,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,54,Kazakhstan,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,54,Kazakhstan,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Rowing,33,Ukraine,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Rowing,33,Ukraine,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Rowing,33,Ukraine,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,32,RPC,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,32,RPC,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,32,RPC,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,21,Japan,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,21,Japan,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,21,Japan,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,30,Ukraine,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,30,Ukraine,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,30,Ukraine,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,34,Nigeria,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,34,Nigeria,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,34,Nigeria,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Triathlon,41,RPC,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Triathlon,41,RPC,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Triathlon,41,RPC,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Equestrian,60,RPC,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Equestrian,60,RPC,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Equestrian,60,RPC,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Triathlon,24,Ukraine,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Triathlon,24,Ukraine,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Triathlon,24,Ukraine,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,50,Croatia,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,50,Croatia,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,50,Croatia,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,32,Ukraine,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,32,Ukraine,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,32,Ukraine,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Canoe Sprint,26,Japan,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Canoe Sprint,26,Japan,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Canoe Sprint,26,Japan,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,26,New Zealand,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,26,New Zealand,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,26,New Zealand,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Taekwondo,39,France,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Taekwondo,39,France,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Taekwondo,39,France,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,37,Thailand,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,37,Thailand,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,37,Thailand,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,18,Hungary,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,18,Hungary,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,18,Hungary,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,50,Greece,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,50,Greece,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,50,Greece,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,39,Republic of Korea,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,39,Republic of Korea,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,39,Republic of Korea,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,29,Ukraine,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,29,Ukraine,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,29,Ukraine,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,20,Egypt,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,20,Egypt,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,20,Egypt,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,45,Turkey,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,45,Turkey,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,45,Turkey,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,Turkey,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,Turkey,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,Turkey,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,26,Turkey,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,26,Turkey,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,26,Turkey,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,21,Norway,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,21,Norway,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,21,Norway,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Judo,27,Germany,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Judo,27,Germany,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Judo,27,Germany,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,42,Poland,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,42,Poland,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,42,Poland,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Canoe Sprint,42,RPC,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Canoe Sprint,42,RPC,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Canoe Sprint,42,RPC,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,44,Netherlands,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,44,Netherlands,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,44,Netherlands,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,27,Japan,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,27,Japan,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,27,Japan,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,35,Czech Republic,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,35,Czech Republic,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,35,Czech Republic,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,46,Poland,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,46,Poland,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,46,Poland,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,38,Ukraine,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,38,Ukraine,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Table Tennis,38,Ukraine,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,26,Poland,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,26,Poland,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,26,Poland,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,49,Greece,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,49,Greece,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,49,Greece,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,50,Czech Republic,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,50,Czech Republic,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,50,Czech Republic,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,25,RPC,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,25,RPC,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,25,RPC,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,30,Japan,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,30,Japan,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,30,Japan,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,25,Finland,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,25,Finland,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,25,Finland,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,22,Poland,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,22,Poland,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,22,Poland,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,19,Poland,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,19,Poland,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,19,Poland,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,21,RPC,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,21,RPC,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,21,RPC,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Rowing,16,Ukraine,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Rowing,16,Ukraine,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Rowing,16,Ukraine,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,22,France,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,22,France,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,22,France,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,26,Greece,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,26,Greece,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,26,Greece,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,Ukraine,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,Ukraine,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,Ukraine,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,47,Ukraine,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,47,Ukraine,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,47,Ukraine,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,32,Japan,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,32,Japan,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,32,Japan,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,31,Poland,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,31,Poland,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,31,Poland,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,40,Poland,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,40,Poland,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Powerlifting,40,Poland,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,45,RPC,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,45,RPC,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Shooting,45,RPC,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Canoe Sprint,26,Poland,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Canoe Sprint,26,Poland,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Canoe Sprint,26,Poland,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,21,RPC,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,21,RPC,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,21,RPC,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Sitting Volleyball,21,Canada,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Sitting Volleyball,21,Canada,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Sitting Volleyball,21,Canada,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,Algeria,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,Algeria,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,23,Algeria,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,24,Ukraine,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,24,Ukraine,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,24,Ukraine,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Fencing,42,Hungary,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Fencing,42,Hungary,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Fencing,42,Hungary,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,31,Slovakia,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,31,Slovakia,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Boccia,31,Slovakia,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,22,Netherlands,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,22,Netherlands,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Basketball,22,Netherlands,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,Switzerland,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,Switzerland,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,24,Switzerland,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,29,Malta,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,29,Malta,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,29,Malta,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,27,Germany,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,27,Germany,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,27,Germany,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Equestrian,24,Denmark,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Equestrian,24,Denmark,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Equestrian,24,Denmark,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,24,RPC,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,24,RPC,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,24,RPC,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,31,Denmark,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,31,Denmark,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Rugby,31,Denmark,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Tennis,30,Germany,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Tennis,30,Germany,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Wheelchair Tennis,30,Germany,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,20,Netherlands,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,20,Netherlands,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,20,Netherlands,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,15,South Africa,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,15,South Africa,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,15,South Africa,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,45,Thailand,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,45,Thailand,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,45,Thailand,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Sitting Volleyball,36,RPC,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Sitting Volleyball,36,RPC,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Sitting Volleyball,36,RPC,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Cycling Track,29,Germany,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Cycling Track,29,Germany,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Cycling Track,29,Germany,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,40,RPC,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,40,RPC,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Archery,40,RPC,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Canoe Sprint,40,RPC,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Canoe Sprint,40,RPC,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Canoe Sprint,40,RPC,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,25,Ukraine,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,25,Ukraine,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,25,Ukraine,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,35,Tunisia,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,35,Tunisia,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,35,Tunisia,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Canoe Sprint,37,Poland,Female,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Canoe Sprint,37,Poland,Female,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Canoe Sprint,37,Poland,Female,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,19,RPC,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,19,RPC,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Swimming,19,RPC,Male,Bronze,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,39,Japan,Male,Gold,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,39,Japan,Male,Silver,NA
NA,,,,NA,NA,NA,NA,,,,,Athletics,39,Japan,Male,Bronze,NA
